"geo","geo_tipo","regiao","atividade","macrossetor","ano","vab_nominal","vab_lo95","vab_hi95","tipo","horizonte"
"Acre","estado","Norte","informacao_comunicacao","servicos",2009,139.38844260495,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2010,111.20919882898,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2011,119.57880211414,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2012,117.16364688768,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2013,73.33447050711,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2014,150.82257017422,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2015,162.6738182774,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2016,160.6961047407,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2017,183.36250855945,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2018,181.10372887403,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2019,200.55543702229,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2020,186.33106905552,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2021,184.22041698007,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2022,229.88977401509,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2023,225.826168914404,,,"Histórico","Histórico"
"Acre","estado","Norte","informacao_comunicacao","servicos",2024,279.309820470703,279.309820470703,279.309820470703,"Projetado","Operacional"
"Acre","estado","Norte","informacao_comunicacao","servicos",2025,293.731562300076,293.731562300076,293.731562300076,"Projetado","Operacional"
"Acre","estado","Norte","informacao_comunicacao","servicos",2026,354.479451431308,354.479451431308,354.479451431308,"Projetado","Operacional"
"Acre","estado","Norte","outros_servicos","servicos",2002,,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2003,350.44437079928,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2004,360.80367720366,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2005,402.40515338094,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2006,482.73686250098,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2007,579.12420555713,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2008,623.11410804824,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2009,763.90262057368,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2010,771.19497654761,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2011,944.2814243942,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2012,1124.86118038071,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2013,1313.55679708596,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2014,1622.95294174481,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2015,1607.559536884,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2016,1375.38482451118,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2017,1532.94981304783,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2018,1706.85193406419,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2019,1848.94611599215,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2020,1812.8253224543,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2021,2077.98570705207,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2022,2227.3851744529,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2023,2474.56204424335,,,"Histórico","Histórico"
"Acre","estado","Norte","outros_servicos","servicos",2024,2601.50457785289,1874.45917432357,3437.2377952449,"Projetado","Operacional"
"Acre","estado","Norte","outros_servicos","servicos",2025,2657.59256018501,1379.09322511067,4640.79638967555,"Projetado","Operacional"
"Acre","estado","Norte","outros_servicos","servicos",2026,4208.03301438561,1571.97853155178,9714.76681399472,"Projetado","Operacional"
"Acre","estado","Norte","transporte_armazenagem","servicos",2002,66.29352061059,,,"Histórico","Histórico"
"Acre","estado","Norte","transporte_armazenagem","servicos",2003,43.70910002887,,,"Histórico","Histórico"
"Acre","estado","Norte","transporte_armazenagem","servicos",2004,62.78144758899,,,"Histórico","Histórico"
